spu_name,is_virtual,is_redeem_code,fin_cata_code,sku_name,sku_code,barcode,isbn_code,sale_price,is_disable
虚拟可库存1572765557405,1,0,FC0181,虚拟可库存1572765557404,1572765557405,1572765557404,,29.90,0
aaa12,1,0,FC0140,SKU标准名称ljj112,L19110068008,CMSCJJ91130212911,CMSCJJ91130212911,12.10,0
aaa12,1,0,FC0140,SKU标准名称ljj112,L19110068004,CMSCJJ91130212911,CMSCJJ91130212911,12.10,0
1572765368439,1,0,FC0181,1572765368439,L19110067958,1572765368439,,12.00,0
1572678374017,1,0,FC0181,1572678374017,L19110067851,1572678374016,,12.00,0
普通虚拟（不可库存）,1,0,FC0181,全店满减-普通虚拟（不可库存）,L19110068111,1572937565788,,29.90,0
普通虚拟（不可库存）,1,0,FC0181,全店满减-普通虚拟（不可库存）,L19110067846,1572678365249,,29.90,0
虚拟可库存1572851765435,1,0,FC0181,虚拟可库存1572851765434,1572851765435,1572851765433,,29.90,0
自营虚拟直减,1,0,FC0181,虚拟不可库存1572678525581,L19110067867,1572678525581,,29.90,0
虚拟可库存1572678527316,1,0,FC0181,虚拟可库存1572678527316,1572678527316,1572678527315,,29.90,0
1572764773907,1,0,FC0181,1572764773907,L19110067930,1572764773906,,12.00,0
全店满减-兑换码（可库存）,1,0,FC0181,全店满减-兑换码（可库存）,1572679152830,1572679152829,,29.90,0
虚拟不可库存1572764776782,1,0,FC0181,虚拟不可库存1572764776782,L19110067934,1572764776781,,29.90,0
虚拟不可库存1572851150958,1,0,FC0181,虚拟不可库存1572851150958,L19110068029,1572851150957,,29.90,0
虚拟可库存1572851298401,1,0,FC0181,虚拟可库存1572851298400,1572851298400,1572851298399,,29.90,0
f382832,1,0,FC0181,f382832,L19110068041,1572851299428,9787544765237,29.90,0
全店满减-兑换码（可库存）,1,0,FC0181,全店满减-兑换码（可库存）,1572851926936,1572851926935,,29.90,0
product_name,1,0,FC0181,sku name,L19110068095,1572862432,,29.90,0
孩子特别想看星星，但市区看不到，怎么办？,1,0,FC0107,孩子特别想看星星，但市区看不到，怎么办？,L19110068103,CMSWD15728782020,,1.00,0
1572765360589,1,0,FC0181,1572765360589,L19110067954,1572765360588,,12.00,0
虚拟不可库存1572678376968,1,0,FC0181,虚拟不可库存1572678376968,L19110067855,1572678376967,,29.90,0
普通虚拟（不可库存）,1,0,FC0181,全店满减-普通虚拟（不可库存）,L19110067925,1572764764989,,29.90,0
虚拟可库存1572764924333,1,0,FC0181,虚拟可库存1572764924332,1572764924332,1572764924331,,29.90,0
虚拟可库存1572851929182,1,0,FC0181,虚拟可库存1572851929182,1572851929182,1572851929181,,29.90,0
1572678968672,1,0,FC0181,1572678968673,L19110067879,1572678968672,,12.00,0
全店满减-兑换码（可库存）,1,0,FC0181,全店满减-兑换码（可库存）,1572765555114,1572765555113,,29.90,0
视频课 1,1,0,FC0135,视频课 1,L19110068012,CMSC415728495071,,89.00,0
1572851734600,1,0,FC0181,1572851734600,L19110068049,1572851734600,,12.00,0
虚拟可库存1572764927185,1,0,FC0181,虚拟可库存1572764927183,1572764927184,1572764927182,,29.90,0
虚拟可库存1572678524493,1,0,FC0181,虚拟可库存1572678524492,1572678524492,1572678524492,,29.90,0
1572678960807,1,0,FC0181,1572678960808,L19110067875,1572678960807,,12.00,0
1572851148078,1,0,FC0181,1572851148078,L19110068025,1572851148078,,12.00,0
product_name,1,0,FC0181,sku name,L19110068099,1572862564,,29.90,0
虚拟可库存1572679155019,1,0,FC0181,虚拟可库存1572679155018,1572679155019,1572679155018,,29.90,0
自营虚拟直减,1,0,FC0181,虚拟不可库存1572764925457,L19110067946,1572764925456,,29.90,0
电子书-啵啵-电子书sku是否重复-update111,1,0,FC0140,电子书-啵啵-电子书sku是否重复-update111,L19110068000,D0644651910750481,9787544765222122237,1.11,0
虚拟可库存1572938357092,1,0,FC0181,虚拟可库存1572938357092,1572938357092,1572938357091,,29.90,0
自营虚拟直减,1,0,FC0181,虚拟不可库存1573024102010,L19110068219,1573024102009,,29.90,0
全店满减-兑换码（可库存）,1,0,FC0181,全店满减-兑换码（可库存）,1572938354923,1572938354922,,29.90,0
虚拟可库存1573024567327,1,0,FC0181,虚拟可库存1573024567326,1573024567327,1573024567325,,29.90,0
虚拟可库存1572937724999,1,0,FC0181,虚拟可库存1572937724999,1572937724999,1572937724998,,29.90,0
自营虚拟直减,1,0,FC0181,虚拟不可库存1572937726071,L19110068132,1572937726070,,29.90,0
1572938169009,1,0,FC0181,1572938169010,L19110068144,1572938169009,,12.00,0
虚拟可库存1572937727760,1,0,FC0181,虚拟可库存1572937727758,1572937727759,1572937727757,,29.90,0
虚拟不可库存1573023953229,1,0,FC0181,虚拟不可库存1573023953229,L19110068207,1573023953227,,29.90,0
虚拟可库存1573024100780,1,0,FC0181,虚拟可库存1573024100780,1573024100780,1573024100779,,29.90,0
虚拟可库存1573024103972,1,0,FC0181,虚拟可库存1573024103972,1573024103972,1573024103971,,29.90,0
普通虚拟（不可库存）,1,0,FC0181,全店满减-普通虚拟（不可库存）,L19110068198,1573023941182,,29.90,0
1572937574845,1,0,FC0181,1572937574845,L19110068116,1572937574844,,12.00,0
一年级了还不想去上学，怎么办？,1,0,FC0107,一年级了还不想去上学，怎么办？,L19110068186,CMSWD15729470751,,9.89,0
孩子上小学了，家长越来越不会辅导作业了怎么办,1,0,FC0107,孩子上小学了，家长越来越不会辅导作业了怎么办,L19110068190,CMSWD15729470870,,9.77,0
1573023950385,1,0,FC0181,1573023950385,L19110068203,1573023950384,,12.00,0
1573024537464,1,0,FC0181,1573024537464,L19110068227,1573024537463,,12.00,0
1572938160839,1,0,FC0181,1572938160840,L19110068140,1572938160839,,12.00,0
虚拟不可库存1572937577613,1,0,FC0181,虚拟不可库存1572937577613,L19110068120,1572937577611,,29.90,0
虚拟可库存1572938191718,1,0,FC0181,虚拟可库存1572938191716,1572938191717,1572938191715,,29.90,0
1573024545438,1,0,FC0181,1573024545439,L19110068231,1573024545438,,12.00,0
计划总被打乱怎么办？？？？？？？,1,0,FC0107,计划总被打乱怎么办？？？？？？？,L19110068293,CMSWD15730393191,,33.00,0
真相了！红薯不能和鸡蛋、西红柿、柿子一起吃？怎么办,1,0,FC0107,真相了！红薯不能和鸡蛋、西红柿、柿子一起吃？怎么办,L19110068281,CMSWD15730390370,,0.08,0
全店满减-兑换码（可库存）,1,0,FC0181,全店满减-兑换码（可库存）,1573024727992,1573024727991,,29.90,0
1573110947239,1,0,FC0181,1573110947239,L19110068362,1573110947238,,12.00,0
睡觉突然动一下 总是把自己吓醒 怎么办,1,0,FC0107,睡觉突然动一下 总是把自己吓醒 怎么办,L19110068305,CMSWD15730419021,,43.00,0
上班困的要死，下班到家贼精神怎么办,1,0,FC0107,上班困的要死，下班到家贼精神怎么办,L19110068309,CMSWD15730419090,,23.00,0
虚拟不可库存1573110358682,1,0,FC0181,虚拟不可库存1573110358681,L19110068342,1573110358680,,29.90,0
虚拟可库存1573110507614,1,0,FC0181,虚拟可库存1573110507613,1573110507613,1573110507612,,29.90,0
虚拟可库存1573110985739,1,0,FC0181,虚拟可库存1573110985737,1573110985738,1573110985736,,29.90,0
朵朵回归的商品,1,0,FC0118,朵朵回归的商品,L19110068412,D013,,0.10,0
普通虚拟（不可库存）,1,0,FC0181,全店满减-普通虚拟（不可库存）,L19110068420,1573196751534,,29.90,0
虚拟可库存1573024730280,1,0,FC0181,虚拟可库存1573024730279,1573024730280,1573024730278,,29.90,0
我还是个宝宝?怎么办,1,0,FC0107,我还是个宝宝?怎么办,L19110068301,CMSWD15730394571,,78.00,0
1573196760456,1,0,FC0181,1573196760457,L19110068425,1573196760456,,12.00,0
改了标题--立冬了，怎么办。。。。。？。。？,1,0,FC0107,改了标题--立冬了，怎么办。。。。。？。。？,L19110068495,CMSWD15732030790,,66.00,0
普通虚拟（不可库存）,1,0,FC0181,全店满减-普通虚拟（不可库存）,L19110068333,1573110346627,,29.90,0
虚拟可库存,1,0,FC0133,虚拟可库存,L19110068317,1573044769351,,29.90,0
1573283151220,1,0,FC0181,1573283151220,L19110068508,1573283151219,,12.00,0
虚拟不可库存1573283154159,1,0,FC0181,虚拟不可库存1573283154159,L19110068512,1573283154158,,29.90,0
虚拟可库存1573111149658,1,0,FC0181,虚拟可库存1573111149657,1573111149657,1573111149656,,29.90,0
11 11,1,0,FC0149,第二个班次,L19110068408,CMSXLY1107152735,,0.01,0
1573197351874,1,0,FC0181,1573197351875,L19110068449,1573197351874,,12.00,0
全店满减-兑换码（可库存）,1,0,FC0181,全店满减-兑换码（可库存）,1573197552515,1573197552514,,29.90,0
虚拟可库存,1,0,FC0181,虚拟可库存,L19110068321,1573045646673,,29.90,0
自营虚拟直减,1,0,FC0181,虚拟不可库存1573110510157,L19110068354,1573110510156,,29.90,0
虚拟可库存1573196912469,1,0,FC0181,虚拟可库存1573196912468,1573196912469,1573196912468,,29.90,0
虚拟可库存,1,0,FC0181,虚拟可库存,L19110068325,1573045674023,,29.90,0
总想发脾气怎么办？？？？,1,0,FC0107,总想发脾气怎么办？？？？,L19110068289,CMSWD15730392120,,54.84,0
任辣辣开课了,1,0,FC0135,任辣辣开课了,L19110068273,CMSC415730263582,,99.00,0
这是志鹏的问答,1,0,FC0107,这是志鹏的问答,L19110068277,CMSWD15730286160,,0.01,0
过年又要被问好多不想回答的问题怎么办呢,1,0,FC0107,过年又要被问好多不想回答的问题怎么办呢,L19110068297,CMSWD15730393220,,88.00,0
product_name,1,0,FC0181,sku name,L19110068313,1573044720,,29.90,0
1573110955158,1,0,FC0181,1573110955159,L19110068366,1573110955158,,12.00,0
虚拟可库存1573197390884,1,0,FC0181,虚拟可库存1573197390883,1573197390884,1573197390883,,29.90,0
虚拟可库存1573283303160,1,0,FC0181,虚拟可库存1573283303159,1573283303160,1573283303158,,29.90,0
双十一要来了，怎么办,1,0,FC0107,双十一要来了，怎么办,L19110068285,CMSWD15730392091,,22.00,0
虚拟不可库存1573196763388,1,0,FC0181,虚拟不可库存1573196763388,L19110068429,1573196763386,,29.90,0
自营虚拟直减,1,0,FC0181,虚拟不可库存1573283305774,L19110068524,1573283305773,,29.90,0
虚拟可库存1573197554806,1,0,FC0181,虚拟可库存1573197554805,1573197554806,1573197554804,,29.90,0
普通虚拟（不可库存）,1,0,FC0181,全店满减-普通虚拟（不可库存）,L19110068503,1573283142448,,29.90,0
全店满减-兑换码（可库存）,1,0,FC0181,全店满减-兑换码（可库存）,1573111147434,1573111147433,,29.90,0
自营虚拟直减,1,0,FC0181,虚拟不可库存1573196914926,L19110068441,1573196914925,,29.90,0
虚拟可库存1573196917262,1,0,FC0181,虚拟可库存1573196917261,1573196917261,1573196917260,,29.90,0
1573197359845,1,0,FC0140,1573197359846,L19110068453,1573197359845,,12.00,0
1573110355800,1,0,FC0181,1573110355801,L19110068338,1573110355800,,12.00,0
虚拟可库存1573110512412,1,0,FC0181,虚拟可库存1573110512410,1573110512411,1573110512409,,29.90,0
1573370142763,1,0,FC0181,1573370142764,L19110068611,1573370142762,,12.00,0
虚拟可库存1573283944796,1,0,FC0181,虚拟可库存1573283944795,1573283944796,1573283944795,,29.90,0
虚拟可库存1573283780464,1,0,FC0181,虚拟可库存1573283780464,1573283780464,1573283780463,,29.90,0
普通虚拟（不可库存）,1,0,FC0181,全店满减-普通虚拟（不可库存）,L19110068673,1573455944268,,29.90,0
虚拟可库存1573369708203,1,0,FC0181,虚拟可库存1573369708202,1573369708202,1573369708201,,29.90,0
虚拟可库存1573370181457,1,0,FC0181,虚拟可库存1573370181456,1573370181457,1573370181455,,29.90,0
苹果提问三,1,0,FC0107,苹果提问三,L19110068657,CMSWD15734545190,,56.00,0
全店满减-兑换码（可库存）,1,0,FC0181,全店满减-兑换码（可库存）,1573283942503,1573283942502,,29.90,0
安卓提问一,1,0,FC0107,安卓提问一,L19110068665,CMSWD15734550051,,34.00,0
全店满减-兑换码（可库存）,1,0,FC0181,全店满减-兑换码（可库存）,1573370342870,1573370342869,,29.90,0
普通虚拟（不可库存）,1,0,FC0181,全店满减-普通虚拟（不可库存）,L19110068582,1573369542116,,29.90,0
1573369551287,1,0,FC0181,1573369551287,L19110068587,1573369551286,,12.00,0
虚拟可库存1573370345042,1,0,FC0181,虚拟可库存1573370345041,1573370345041,1573370345040,,29.90,0
1573283750862,1,0,FC0181,1573283750863,L19110068536,1573283750862,,12.00,0
自营虚拟直减,1,0,FC0181,虚拟不可库存1573369705700,L19110068603,1573369705699,,29.90,0
虚拟可库存1573283308186,1,0,FC0181,虚拟可库存1573283308185,1573283308185,1573283308184,,29.90,0
安卓提问三,1,0,FC0107,安卓提问三,L19110068661,CMSWD15734547271,,65.00,0
1573370150810,1,0,FC0181,1573370150811,L19110068615,1573370150810,,12.00,0
1573283742937,1,0,FC0181,1573283742938,L19110068532,1573283742937,,12.00,0
虚拟不可库存1573369554170,1,0,FC0181,虚拟不可库存1573369554170,L19110068591,1573369554169,,29.90,0
虚拟可库存1573369703148,1,0,FC0181,虚拟可库存1573369703147,1573369703147,1573369703146,,29.90,0
1573456545194,1,0,FC0181,1573456545195,L19110068702,1573456545194,,12.00,0
虚拟可库存1573456105138,1,0,FC0181,虚拟可库存1573456105137,1573456105137,1573456105136,,29.90,0
1573455953447,1,0,FC0181,1573455953448,L19110068678,1573455953447,,12.00,0
虚拟可库存1573629636377,1,0,FC0181,虚拟可库存1573629636375,1573629636376,1573629636374,,29.90,0
1573542949593,1,0,FC0181,1573542949593,L19110068785,1573542949592,,12.00,0
孤独感广告覆盖,1,0,FC0107,孤独感广告覆盖,L19110068926,CMSWD15736304111,,0.01,0
1573715243901,1,0,FC0181,1573715243901,L19110068939,1573715243900,,12.00,0
全店满减-兑换码（可库存）,1,0,FC0181,全店满减-兑换码（可库存）,1573543157395,1573543157394,,29.90,0
虚拟可库存1573628997281,1,0,FC0181,虚拟可库存1573628997280,1573628997281,1573628997279,,29.90,0
虚拟可库存1573456747243,1,0,FC0181,虚拟可库存1573456747242,1573456747242,1573456747240,,29.90,0
普通虚拟（不可库存）,1,0,FC0181,全店满减-普通虚拟（不可库存）,L19110068756,1573542345686,,29.90,0
虚拟可库存1573543159905,1,0,FC0181,虚拟可库存1573543159904,1573543159905,1573543159904,,29.90,0
普通虚拟（不可库存）,1,0,FC0181,全店满减-普通虚拟（不可库存）,L19110068847,1573628835539,,29.90,0
1573629439796,1,0,FC0181,1573629439797,L19110068876,1573629439796,,12.00,0
虚拟可库存1573456583299,1,0,FC0181,虚拟可库存1573456583298,1573456583299,1573456583297,,29.90,0
虚拟不可库存1573455956253,1,0,FC0181,虚拟不可库存1573455956253,L19110068682,1573455956252,,29.90,0
提不出好的问题怎么办？,1,0,FC0107,提不出好的问题怎么办？,L19110068831,CMSWD15735510840,,0.01,0
虚拟可库存1573456110136,1,0,FC0181,虚拟可库存1573456110135,1573456110135,1573456110134,,29.90,0
1573629447837,1,0,FC0181,1573629447837,L19110068880,1573629447836,,12.00,0
数不清天上的星星有几颗，怎么办？,1,0,FC0107,数不清天上的星星有几颗，怎么办？,L19110068748,CMSWD15734629340,,0.10,0
虚拟不可库存1573542357223,1,0,FC0181,虚拟不可库存1573542357222,L19110068765,1573542357221,,29.90,0
自营虚拟直减,1,0,FC0181,虚拟不可库存1573542509771,L19110068777,1573542509770,,29.90,0
虚拟可库存1573629003626,1,0,FC0181,虚拟可库存1573629003625,1573629003625,1573629003624,,29.90,0
虚拟可库存1573629469798,1,0,FC0181,虚拟可库存1573629469797,1573629469798,1573629469796,,29.90,0
虚拟可库存1573542513452,1,0,FC0181,虚拟可库存1573542513451,1573542513451,1573542513450,,29.90,0
木木木木木木虐木木木木木木虐木木木木木木虐30个字的限制呢1,1,0,FC0107,木木木木木木虐木木木木木木虐木木木木木木虐30个字的限制呢1,L19110068922,CMSWD15736300200,,0.01,0
普通虚拟（不可库存）,1,0,FC0181,全店满减-普通虚拟（不可库存）,L19110068934,1573715234411,,29.90,0
1573456553113,1,0,FC0181,1573456553114,L19110068706,1573456553113,,12.00,0
自营虚拟直减,1,0,FC0181,虚拟不可库存1573456107755,L19110068694,1573456107753,,29.90,0
说不定八点半怎么办,1,0,FC0107,说不定八点半怎么办,L19110068839,CMSWD15736160720,,546.00,0
虚拟可库存1573542506533,1,0,FC0181,虚拟可库存1573542506532,1573542506532,1573542506531,,29.90,0
电子书-啵啵-预付用,1,0,FC0140,电子书-啵啵-预付用,L19110068835,D8537668869761221,D8537668869761221,3.00,0
自营虚拟直减,1,0,FC0181,虚拟不可库存1573629000584,L19110068868,1573629000583,,29.90,0
全店满减-兑换码（可库存）,1,0,FC0181,全店满减-兑换码（可库存）,1573629633860,1573629633859,,29.90,0
全店满减-兑换码（可库存）,1,0,FC0181,全店满减-兑换码（可库存）,1573456744916,1573456744915,,29.90,0
1573542354390,1,0,FC0181,1573542354390,L19110068761,1573542354389,,12.00,0
虚拟不可库存1573628847999,1,0,FC0181,虚拟不可库存1573628847998,L19110068856,1573628847997,,29.90,0
1573542958377,1,0,FC0181,1573542958378,L19110068789,1573542958377,,12.00,0
虚拟可库存1573542989609,1,0,FC0181,虚拟可库存1573542989608,1573542989608,1573542989606,,29.90,0
1573628845111,1,0,FC0181,1573628845112,L19110068852,1573628845111,,12.00,0
1573715848324,1,0,FC0181,1573715848325,L19110068967,1573715848324,,12.00,0
全店满减-兑换码（可库存）,1,0,FC0181,全店满减-兑换码（可库存）,1573716041390,1573716041389,,29.90,0
虚拟可库存1573802437831,1,0,FC0181,虚拟可库存1573802437831,1573802437831,1573802437830,,29.90,0
虚拟可库存1573801804970,1,0,FC0181,虚拟可库存1573801804970,1573801804970,1573801804969,,29.90,0
虚拟不可库存1573715246800,1,0,FC0181,虚拟不可库存1573715246799,L19110068943,1573715246798,,29.90,0
全店满减-兑换码（可库存）,1,0,FC0181,全店满减-兑换码（可库存）,1573802435305,1573802435304,,29.90,0
自营虚拟直减,1,0,FC0181,虚拟不可库存1573715400207,L19110068955,1573715400206,,29.90,0
虚拟可库存,1,0,FC0181,虚拟可库存,L19110069088,1573812522465,,29.90,0
虚拟可库存1573715877643,1,0,FC0181,虚拟可库存1573715877642,1573715877642,1573715877641,,29.90,0
虚拟不可库存1573801648652,1,0,FC0181,虚拟不可库存1573801648652,L19110069022,1573801648651,,29.90,0
1573802241329,1,0,FC0181,1573802241330,L19110069042,1573802241329,,12.00,0
虚拟可库存1573715396758,1,0,FC0181,虚拟可库存1573715396757,1573715396757,1573715396756,,29.90,0
虚拟可库存1573802271171,1,0,FC0181,虚拟可库存1573802271171,1573802271171,1573802271170,,29.90,0
1573715840376,1,0,FC0181,1573715840377,L19110068963,1573715840376,,12.00,0
普通虚拟（不可库存）,1,0,FC0181,全店满减-普通虚拟（不可库存）,L19110069013,1573801636266,,29.90,0
1573801645530,1,0,FC0181,1573801645531,L19110069018,1573801645530,,12.00,0
虚拟可库存1573801798107,1,0,FC0181,虚拟可库存1573801798106,1573801798107,1573801798105,,29.90,0
1573802249316,1,0,FC0181,1573802249317,L19110069046,1573802249316,,12.00,0
虚拟可库存1573715404230,1,0,FC0181,虚拟可库存1573715404229,1573715404229,1573715404228,,29.90,0
自营虚拟直减,1,0,FC0181,虚拟不可库存1573801801564,L19110069034,1573801801561,,29.90,0
虚拟可库存1573716043847,1,0,FC0181,虚拟可库存1573716043846,1573716043846,1573716043844,,29.90,0
alias:aaaa,1,0,FC0107,ticket1,L19110069140,cms-virtual-CMSC201807302121,,11.00,0
1573888556271,1,0,FC0181,1573888556271,L19110069191,1573888556270,,12.00,0
alias:aaaabbb,1,0,FC0107,ticket1,L19110069237,CMSC201807302123,,11.00,0
alias:aaaabbb,1,0,FC0107,ticket1,L19110069302,CMSC201807302125,,11.00,0
aliassAjkNhHKNaQN,1,0,FC0107,xxx,L19110069298,aliassAjkNhHKNaQN,,1.10,0
aliasZhCkZlZvjUMk,1,0,FC0107,xxx,L19110069310,aliasZhCkZlZvjUMk1,,1.10,0
aliasauFAFuBswsZx,1,0,FC0107,xxx,L19110069322,aliasauFAFuBswsZx,,1.10,0
aliasfADrNdpcJwXJ,1,0,FC0107,xxx,L19110069338,aliasfADrNdpcJwXJ,,1.10,0
alias:aaa,1,0,FC0107,ticket1,L19110069128,CMSC201807302120,,11.00,0
